tt0060339,Ballad of a Bounty Hunter
tt0061212,Balearic Caper
tt0061365,Bad Arabella
tt0061383,Banning
tt0061385,Barefoot in the Park
tt0061387,Battle Beneath the Earth
tt0061962,Bad Men of the West
tt0062309,Bad Day at Banner
tt0062693,Baby Love
tt0062708,Bandolero!
tt0062709,Bang Bang Kid
tt0062711,Barbarella: Queen of the Galaxy
tt0062728,Bad Girls
tt0063102,Band of Gold
tt0063340,Barbara the Yes Girl
tt0063417,Ballerina Margaret Mercer
tt0063472,Bare Naked in Upper Bavaria
tt0063516,Bandits in Rome
tt0064054,Baby Vickie
tt0064059,Backtrack!
tt0064069,Bandits in Sardinia
tt0064571,Battle Command
tt0064580,Battle of the Commandos
tt0064673,Batangas
tt0064733,Battle of the Japan Sea
tt0065276,Barefoot in the Park
tt0065442,Bacchanale
tt0065451,Barquero
tt0066333,Ballad of Death Valley
tt0066549,Battle of Waterloo
tt0066808,Bananas
tt0066812,Basic Training
tt0066813,Battle at Kerzhenets
tt0067523,Battle of Okinawa
tt0067656,Bay of Blood
tt0067995,Bamboo Doll House
tt0068044,Banacek
tt0068045,Banyon
tt0068245,Bad Company
tt0068246,Bad Man's River
tt0068255,Bansi and Birju
tt0068429,Ballad of Billy Bullet
tt0068702,Bandera Bandits
tt0068702,Bandits!
tt0068815,Baby Cart
tt0068815,Baby Cart: Sword of Vengeance
tt0068833,Bad Company
tt0069048,Baron Blood
tt0069186,Bad Girls
tt0069234,Barely Innocent
tt0069238,Bad Dreams
tt0069557,Barnaby Jones
tt0069700,Battle of the Amazons
tt0069753,Baba Yaga
tt0069753,"Baba Yaga, Devil Witch"
tt0069757,Background
tt0069758,Bad Charleston Charlie
tt0069758,Bad Charleston Charlie and his Clan
tt0069761,Badge 373
tt0069762,Badlands
tt0069765,Bang the Drum Slowly
tt0069768,Battle for the Planet of the Apes
tt0069769,Battle of Berlin
tt0069860,Bait for an Adolescent
tt0070246,Battles Without Honor and Humanity
tt0070268,Bad Kids of the West
tt0070445,Barn of the Naked Dead
tt0070821,Bacchanales sexuelles
tt0070951,Battle of the Godfathers
tt0071184,Back to the Planet of the Apes
tt0071186,Bad Ronald
tt0071544,Barbet Schroeder's General Idi Amin Dada
tt0071544,Barbet Schroeder's General Idi Amin Dada [A Self Portrait]
tt0071544,Barbet Schroeder's General Idi Amin Dada: A Self Portrait
tt0071675,Baby Killer
tt0071959,Basic Training
tt0072093,Backlash of the Hunter
tt0072470,Barbary Coast
tt0072471,Baretta
tt0072677,Babe
tt0072681,Banjoman
tt0072684,Barry Lyndon
tt0073017,Barbed Wire Dolls
tt0073521,Bahia
tt0073962,Ball Four
tt0074173,Baby Blue Marine
tt0074176,Baker's Hawk
tt0074181,Banjo Hackett: Roamin' Free
tt0074190,"Baxter, Vera Baxter"
tt0074715,Baby Needs a New Pair of Shoes
tt0074885,Bad Johnny Barrows
tt0075480,Baggy Pants & the Nitwits
tt0075679,Bad
tt0075715,Babyface
tt0075716,Backroads
tt0075717,Bad Georgia Road
tt0075723,Battle of Shaolin
tt0075725,Bangkok Connection
tt0075726,Barbara Broadcast
tt0075727,Bare Knuckles
tt0075729,Baron Wolfgang von Tripps
tt0075731,Bass on Titles
tt0075881,Battle of the Stars
tt0076124,Ballad of Orin
tt0076124,Banished
tt0076124,Banished Orin
tt0076202,Battered
tt0076582,Bad News Bears in Getting Laid
tt0076729,Bandit
tt0076982,Baby... I'm Back!
tt0076984,Battlestar Galactica
tt0077210,Barracuda
tt0077214,Battered
tt0077215,Battlestar Galactica
tt0077778,Baby Dolls
tt0078565,Backstairs at the White House
tt0078760,Barbara's Escapades
tt0078820,Baby Snakes
tt0078821,Babylon Pink
tt0078824,Bad Penny
tt0078832,Battle of the Eagles
tt0078902,Bambino
tt0079142,Bad Dog Fu
tt0079213,Backhouse Bliss
tt0080194,Barbara Mandrell and the Mandrell Sisters
tt0080221,Battlestar Galactica
tt0080388,Bamboozle
tt0080405,Baby Comes Home
tt0080406,Babylon
tt0080408,Bad Timing
tt0080417,Barn Burning
tt0080419,Barnens Ã¶
tt0080421,Battle Beyond the Stars
tt0080436,Battle Creek Brawl
tt0080867,Baba!
tt0081071,Bandit Kings
tt0081202,Battles: The Murder That Wouldn't Die
tt0081428,Bastard Kung Fu Master
tt0081445,Back in the U.S.A.
tt0082042,Back Roads
tt0082044,Bad Girls
tt0082045,Banana Joe
tt0082128,Bankers Also Have Souls
tt0082744,Backwoods Massacre
tt0083382,Baker's Dozen
tt0083606,Babe
tt0083615,Ballet Robotique
tt0083619,Barbarosa
tt0083620,Bare Essence
tt0083624,Basket Case
tt0083626,Bayou Romance: Part 1
tt0084825,Babysitter Murders: The Beginning
tt0084887,Battle Truck
tt0084887,Battletruck
tt0084979,Baby Makes Five
tt0084981,Bare Essence
tt0084982,Bay City Blues
tt0085207,Baby Sister
tt0085208,Baby It's You
tt0085210,Bad Boys
tt0085216,Bar Esperanza
tt0086212,Barbarous Street
tt0086234,Bad Taste
tt0086238,Barbarian Master
tt0086502,Battle Anthem
tt0086525,Bad Boyz
tt0086927,Bachelor Party
tt0086929,Bad Girls III
tt0086930,Bad Girls
tt0086930,Bad Girls Dormitory
tt0086942,Bad Company
tt0087366,Bad Manners
tt0088480,Bassmasters
tt0088759,Babies Having Babies
tt0088760,Baby: Secret of the Lost Legend
tt0088763,Back to the Future
tt0088765,Bad Medicine
tt0088767,Badge of the Assassin
tt0088771,Barbarian Queen
tt0088775,Basic Training
tt0088951,Barry Manilow's Copacabana
tt0089021,Bambi's Childhood
tt0089537,Bad Night
tt0090026,Back to Class
tt0090683,Babes in Toyland
tt0090685,Back to School
tt0090687,Bad Company
tt0090688,Bad Guys
tt0090689,Ballad of dog beach
tt0090690,Balboa
tt0090693,Band of the Hand
tt0091149,Basil of Baker Street
tt0091497,Bad Blood
tt0092275,Bambi's Youth
tt0092546,Baloney or Not?
tt0092603,Babette's Feast
tt0092605,Baby Boom
tt0092606,Baby Girl Scott
tt0092608,Back to the Beach
tt0092609,Backfire
tt0092610,Bad Taste
tt0092618,Barfly
tt0092622,Bates Motel
tt0092623,Bay Cove
tt0093172,Battleground
tt0093990,Bacon Bits
tt0094296,Babytalk
tt0094419,Baby Boom
tt0094696,Baby M
tt0094697,Bacall on Bogart
tt0094701,Bad Dreams
tt0094702,Bad Trip
tt0094704,Baja Oklahoma
tt0094709,Band of Four
tt0094712,Bat 21
tt0094712,Bat*21
tt0095655,Badder
tt0095684,Bad Blood
tt0095801,Bagdad Cafe
tt0096522,Ballet
tt0096540,Bangkok Hilton
tt0096542,Baywatch
tt0096542,Baywatch Hawaii
tt0096870,Babes Ahoy
tt0096871,Baby Blood
tt0096872,Babycakes
tt0096873,Back Street Jane
tt0096874,Back to the Future Part II
tt0096875,Backtrack
tt0096876,Bad Blood
tt0096883,Ballbuster
tt0096888,Banned
tt0096891,Baoh
tt0096891,Baoh the Caller
tt0096893,Bare Essence
tt0096895,Batman
tt0096898,Baywatch: Panic at Malibu Pier
tt0097516,Back to Hollywood Boulevard
tt0098614,Bail Out
tt0098745,Babes
tt0098746,Bagdad Cafe
tt0099082,Babies
tt0099085,Backstab
tt0099086,Back to Back
tt0099087,Back to Hannibal: The Return of Tom Sawyer and Huckleberry Finn
tt0099088,Back to the Future Part III
tt0099090,Backstreet Dreams
tt0099090,Backstreet Strays
tt0099091,Bad Influence
tt0099092,Bad Jim
tt0099095,Bail Jumper
tt0099108,Basket Case 2
tt0099804,Bad Times in Beverly Hills
tt0101041,Baby Talk
tt0101042,Back to the Future
tt0101289,Barbed Wire
tt0101388,Babe Ruth
tt0101389,Babes
tt0101390,Baby of the Bride
tt0101391,Baby on Board
tt0101392,Back to the Future... The Ride
tt0101393,Backdraft
tt0101394,Backfield in Motion
tt0101395,Backsliding
tt0101396,Backyard Movie
tt0101397,Bad Attitude
tt0101398,Bad Attitudes
tt0101399,Bad Girls from Mars
tt0101408,Barbara Stanwyck: Fire and Desire
tt0101409,Bare Essentials
tt0101410,Barton Fink
tt0101871,Battle Gear
tt0103359,Batman
tt0103359,Batman: The Animated Series
tt0103749,Baby Snatcher
tt0103752,Back in the U.S.S.R.
tt0103754,Back to the Streets of San Francisco
tt0103756,Bad Blood
tt0103757,Bad Channels
tt0103759,Bad Lieutenant
tt0103767,Baraka
tt0103768,Barbarian Queen II: The Empress Strikes Back
tt0103772,Basic Instinct
tt0103773,Basket Case 3
tt0103773,Basket Case 3: The Progeny
tt0103775,Bastard!!
tt0103776,Batman 2
tt0103776,Batman Returns
tt0103778,Battling for Baby
tt0103779,Bay City Story
tt0104003,Barjo
tt0104766,Bad Love
tt0104808,Badge of Silence: Maniac Cop III
tt0105945,Baby Races
tt0105946,Babylon 5
tt0105947,Bakersfield P.D.
tt0106336,Babylon 5
tt0106336,Babylon 5: The Gathering
tt0106338,Back in the Days
tt0106339,Backbeat
tt0106341,Bad Boy Bubby
tt0106353,Bank Robber
tt0106355,Barbara Taylor Bradford's 'Remember'
tt0106356,Barbarians at the Gate
tt0106358,Barcelona '92: 16 Days of Glory
tt0106359,Bare Exposure
tt0106360,Bare Market
tt0106362,Based on an Untrue Story
tt0106364,Batman: Mask of the Phantasm
tt0106364,Batman: Mask of the Phantasm: The Animated Movie
tt0106364,Batman: The Animated Movie - Mask of the Phantasm
tt0106413,Babewatch
tt0107061,Battle Angel
tt0108313,Backlash
tt0108495,Bad Blood
tt0108700,Baseball
tt0109186,Babe Watch Part 1
tt0109186,Babewatch
tt0109186,Babewatch 1
tt0109187,Baby Brokers
tt0109190,Baby's Day Out
tt0109191,Babyfever
tt0109196,Backstreet Justice
tt0109197,Bad Apples
tt0109198,Bad Girls
tt0109205,Bandit: Bandit Goes Country
tt0109206,Bandit Queen
tt0109207,Bandit: Bandit Bandit
tt0109209,Bandit: Bandit and the Silver Angel
tt0109209,Bandit: Bandit's Silver Angel
tt0109210,Bandit: Beauty and the Bandit
tt0109211,Banking on Broadway
tt0109217,Bar Girls
tt0109219,Barcelona
tt0109224,Bauhaus in America
tt0109266,Bang
tt0111547,Baby Blood II
tt0111888,Backchat
tt0111892,Baywatch Nights
tt0112431,Babe
tt0112433,Baby Face Nelson
tt0112439,Back of Beyond
tt0112440,Backfire!
tt0112442,Bad Boys
tt0112443,Bad Company
tt0112444,Bad with Numbers
tt0112447,Baja
tt0112451,Ballistic
tt0112452,Ballot Measure 9
tt0112453,Balto
tt0112454,Bandwagon
tt0112456,Barbra: The Concert
tt0112462,Batman 3
tt0112462,Batman Forever
tt0112464,Baywatch: Forbidden Paradise
tt0114875,Baba's Journey: An African Dream
tt0115105,Ballykissangel
tt0115106,Barefoot in Paradise
tt0115107,"Baseball, Minnesota"
tt0115604,Babe Watch: Forbidden Parody
tt0115608,Back to Back
tt0115610,Bad Moon
tt0115612,Baggage
tt0115614,Baja Run
tt0115623,Baptism of Thieves
tt0115624,Barb Wire
tt0115624,BarbÂ·Wire
tt0115631,Baseball in Black and White
tt0115632,Basquiat
tt0115633,Bastard Out of Carolina
tt0116206,Bastard Brood
tt0116929,Backroads
tt0116929,Backroads to Vegas
tt0117223,Backlash: Oblivion 2
tt0118264,Bailey Kipper's P.O.V.
tt0118665,Baby Geniuses
tt0118668,Back in Business
tt0118669,Back to One
tt0118670,Bad Day on the Block
tt0118671,Bad Manners
tt0118677,Ballerina Finale
tt0118686,Basil
tt0118688,Batman & Robin
tt0118688,Batman 4
tt0118688,Batman and Robin
tt0118712,Bad Business
tt0118822,Backroads
tt0119020,Babes' Petrol
tt0119083,Barbara Taylor Bradford Trilogy: Everything to Gain
tt0119875,Bare Foot Thriller
tt0120595,Babe 2
tt0120595,Babe in Metropolis
tt0120598,Barney's Great Adventure: The Movie
tt0120598,Barney: The Movie
tt0120711,Babylon 5: In the Beginning
tt0120711,Babylon 5: Last of the Fallen
tt0121094,Badge of Fear
tt0121100,Battling Sisters
tt0121804,Babylon 5: Guardians
tt0121804,Babylon 5: Thirdspace
tt0121990,Back to Nature
tt0121991,Bad Girls II
tt0122388,Baby Rose Marie the Child Wonder
tt0122934,Backdoor Therapy
tt0122975,Babewatch 2
tt0122975,Babewatch: Part II
